Weight	Word_1	Part_1	Word_2	Part_2	Text_constants_front	Text_constants_back
100	Art. 11 GG Freizügigkeit	Grundgesetzbuch	1) Alle Deutschen genießen Freizügigkeit im ganzen Bundesgebiet.;2) Freie Wohnsitzauswahl (ganze BRD);3) Ausnahme ist nur aufgrund richterlicher Beschuss im Gesetzrahmen möglich;4) Diese Freicheit is die Voraussetzung für Art. 12 GG Berufsahl-Freiheit	Grundgesetzbuch	40,24,1	37,21,11
100	Art. 12 GG Berufsahl-Freiheit	Grundgesetzbuch	1) Alle Deutschen haben das Recht ein Beruf oder Arbeitsplatz oder Ausbildungsstätte frei zu wählen. Die Berufsausübung kann durch Gesetz oder auf Grund eines Gesetzes geregelt werden.;2) Niemand darf zu einer bestimmten Arbeit gezwungen werden außer im Rahmen einer herkömmlichen allgemeinen für alle gleichen öffentlichen Dienstleistungspflicht.;3) Zwangsarbeit ist nur bei einer gerichtlich angeordneten Freiheitsentziehung zulässig.	Grundgesetzbuch	40,14,2	28,30,14
100	Art. 13 GG Unverletzligkeit der Wohnung	Grundgesetzbuch	1) Die Wohnung / immobilien Besitztum / Firmen / alle Geschäftarten sind unverletzlich.;2) Beugnung: Durchsuchungen dürfen nur durch den Richter bei Gefahr im Verzuge auch durch die in den Gesetzen vorgesehenen anderen Organe angeordnet und nur in der dort vorgeschriebenen Form durchgeführt werden.;3) Zur Abwehr dringender Gefahren für die öffentliche Sicherheit insbesondere einer gemeinen Gefahr oder einer Lebensgefahr dürfen technische Mittel zur Überwachung von Wohnungen nur auf Grund richterlicher Anordnung eingesetzt werden. Bei Gefahr im Verzuge kann die Maßnahme auch durch eine andere gesetzlich bestimmte Stelle angeordnet werden; eine richterliche Entscheidung ist unverzüglich nachzuholen.	Grundgesetzbuch	40,19,2	21,40,17
100	Art. 14 GG Unverletzlichkeit des Eigentum / Erbe	Grundgesetzbuch	1) Die rechtiliche Herrschaft über Eigentum und das Erbrecht werden gesetzlich gewährleistet. Inhalt und Schranken werden durch die Gesetze bestimmt.;2) Eigentum verpflichtet Besitzers zur Einnahme-Überschuss-Rechnung (EÜR). Deshalb BRD is ein Sozialstadt.;3) Eine Enteignung ist nur zum Wohle der Allgemeinheit zulässig. Sie darf nur durch Gesetz oder auf Grund eines Gesetzes erfolgen. Das Art und Ausmaß der Entschädigung ist richterlich geregelt.	Grundgesetzbuch	40,15,3	28,31,14
100	Art. 19 GG Einschränkung des Grundrechts	Grundgesetzbuch	1) Einschränkung ist nur aufgrund eines Gesetz oder richterliche Urteil möglich;2) In keinem Falle darf ein Grundrecht in seinem Wesensgehalt angetastet werden.;3) Die Rechte können nur aufgrund richterliche Urteil im Rahmen der Vefassung enteignet werden;4) Im Falle einer Gesetz-Verletzung gibt es zwei Abwehr-Varianten: a) Rechtsweg oder Klage und b) Notwher oder direkt	Grundgesetzbuch	40,19,2	30,27,13
100	Art. 20 GG Recht und Gesetz	Grundgesetzbuch	1) Die Bundesrepublik Deutschland ist ein demokratischer und sozialer Bundesstaat.;2) Alle Staatsgewalt geht vom Volke aus. Sie wird vom Volke in Wahlen und Abstimmungen und durch besondere Organe der Gesetzgebung der vollziehenden Gewalt und der Rechtsprechung ausgeübt.;3) Die Gesetzgebung ist an die verfassungsmäßige Ordnung die vollziehende Gewalt und die Rechtsprechung sind an Gesetz und Recht gebunden. Den Prozess funktioniert aufgrund der Zusammenarbeit und Kontrolle der Gewalten:;a) legislative oder gesetzgebende Gewalt;b) executive ausführende Gewalt;c) judikative oder richterliche Gewalt;4) Gegen jeden, der es unternimmt diese Ordnung zu beseitigen, haben alle Deutschen das Recht zum Widerstand, wenn andere Abhilfe nicht möglich ist.	Grundgesetzbuch	40,13,2	20,40,18
100	Art. 79 GG Ewigkeitsklause	Grundgesetzbuch	Artikeln 1, 20 und 79 Abs. 3 GG dürfen nicht geändert werden; 1) Das Grundgesetz kann nur durch ein Gesetz geändert werden; 2) Ein solches Gesetz bedarf der Zustimmung von zwei Dritteln der Mitglieder des Bundestages und zwei Dritteln der Stimmen des Bundesrates; 3) Eine Änderung dieses Grundgesetzes, durch welche die Gliederung des Bundes in Länder, die grundsätzliche Mitwirkung der Länder bei der Gesetzgebung oder die in den Artikeln 1 und 20 niedergelegten Grundsätze berührt werden, ist unzulässig; 4) In der BRD herrscht die Rechtsordnung: Bundesrecht bricht Landesrecht (Art. 31 GG)	Grundgesetzbuch	40,26,1	24,35,16
100	Art. 104 GG Gesetzesvorbehalt	Grundgesetzbuch	1) Die Freiheit der Person kann nur auf Grund eines förmlichen Gesetzes und nur unter Beachtung der darin vorgeschriebenen Formen beschränkt werden. Festgehaltene Personen dürfen weder seelisch noch körperlich mißhandelt werden.;2) Jeder wegen des Verdachtes einer strafbaren Handlung vorläufig Festgenommene ist spätestens am Tage nach der Festnahme dem Richter vorzuführen, der ihm die Gründe der Festnahme mitzuteilen, ihn zu vernehmen und ihm Gelegenheit zu Einwendungen zu geben hat.;3) Von jeder richterlichen Entscheidung über die Anordnung oder Fortdauer einer Freiheitsentziehung ist unverzüglich ein Angehöriger des Festgehaltenen oder eine Person seines Vertrauens zu benachrichtigen.	Grundgesetzbuch	40,14,2	22,39,17
100	Was ist ein Angriff (§32 StGB & §227 BGB)?	Jedermannsrechte	Angriff ist jedes menschliche Verhalten das ein rechtlich geschütztes Individualgut (z.B. Leben oder Gesundheit oder Eigentum) bedroht oder verletzt. Es erfordert die Notwehr (§32 StGB & §227 BGB). Der Angriff muss zudem gegenwärtig und rechtswidrig sein. Es geht von einem Mensch aus.	Jedermannsrechte	40,20,2	37,25,11
100	Was ist ein Gefahr (§34 StGB & §228 BGB & §904 BGB)?	Jedermannsrechte	Gefahr ist eine Sachlage oder ein Verhalten bei der ein Schaden für ein rechtlich geschütztes Gut (Individualgut oder Allgemeingut) mit hinreichender Wahrscheinlichkeit eintritt. Es erfordert ein rechtfertigenden Notstand (§34 StGB),  den Verteidigungsnotstand (§904 BGB) und den Notstand (§228 BGB). Ein drohendes Gefahr geht von einer Sache oder Tier aus	Jedermannsrechte	40,16,3	33,28,12
100	Was ist eine Notwehr (§32 StGB)?	Jedermannsrechte	Eine Notwehr ist die Verteidigung,  die erforderlich ist um einen gegenwärtigen rechtswidrigen Angriff von sich selbst oder einem anderen abzuwenden. Ein Angriff muss vorliegen: jede durch menschliches Verhalten drohende Verletzung eines rechtlich geschützten Rechtsgutes (z.B. Leben oder Körper oder Eigentum). Dieser Angriff muss:;1. Gegenwärtig sein (unmittelbar bevorstehen & gerade stattfinden oder noch andauern);2. Rechtswidrig sein (im Widerspruch zur Rechtsordnung stehen).;1) Wer eine Tat begeht die durch Notwehr geboten ist handelt nicht rechtswidrig.;2) Notwehr ist die Verteidigung die erforderlich ist um einen gegenwärtigen rechtswidrigen Angriff von sich oder einem anderen abzuwenden.	Jedermannsrechte	40,15,2	22,40,17
100	Was ist eine Nothilfe (§32 StGB)?	Jedermannsrechte	Die Nothilfe ist die zu Gunsten eines Dritten ausgeübte Notwehr. Sie ist laut des §32 Abs. 2 StGB enthalten: „...von sich oder einem anderen abzuwenden.“	Jedermannsrechte	40,16,2	40,21,7
100	Was ist Überschreitung der Notwehr (§33 StGB)?	Jedermannsrechte	Die Überschreitung der Notwehr (§33 StGB) auch Notwehrexzess genannt, ist ein Entschuldigungsgrund im deutschen Strafrecht:;Überschreitet der Täter die Grenzen der Notwehr aus Verwirrung, Furcht oder Schrecken, so wird er nicht bestraft.	Jedermannsrechte	40,22,2	39,22,10
100	Was ist ein rechtfertigender Notstand (§34 StGB)?	Jedermannsrechte	Ein rechtfertigender Notstand ist im §34 StGB immer durch §228 BGB & möglicher Zusatz vom §904 BGB geregelt und stellt einen zentralen Rechtfertigungsgrund dar:; Er erlaubt es, in einer Gefahrensituation die Rechtsgüter eines unbeteiligten Dritten zu verletzen, um ein wesentlich höherwertiges Interesse zu schützen.; Wer in einer gegenwärtigen, nicht anders abwendbaren Gefahr für ein oder mehrere Rechtsgüter eine Tat begeht, um die Gefahr von sich oder einem anderen abzuwenden, handelt nicht rechtswidrig, wenn bei Abwägung der widerstreitenden Interessen, namentlich der betroffenen Rechtsgüter und des Grades der ihnen drohenden Gefahren, das geschützte Interesse das beeinträchtigte wesentlich überwiegt.; Dies gilt jedoch nur, soweit die Tat ein angemessenes Mittel ist, die Gefahr abzuwenden.	Jedermannsrechte	40,15,3	20,43,18
100	Wie viel und welche Notstände gibt es (§35 StGB)?	Jedermannsrechte	Im deutschen Recht existieren 2 Notstände: die sogenannte großer und kleiner (allgemeiner) Notstand.;Der rechtfertigende Notstand wird im juristischen Kontext meist mit der Notwehr (§ 32 StGB) gleichgesetzt.; Der große Notstand (§ 34 StGB) schützt Leben, Leib, Freiheit, Ehre und Eigentum aller Menschen und hebt die Schuld auf; Der verteidigende Notstand (kleiner Notstand) ist die Notwehr (§ 32 StGB), die die Rechtswidrigkeit ausschließt und gegen einen gegenwärtigen, rechtswidrigen Angriff gerichtet ist. Es schützt mich selbst und mir nahstehende Personen; Schlagwörter: Verteidigung gegenwertig, rechtswidrig, Angrif, Notstand	Jedermannsrechte	40,15,3	22,38,16
100	Was ist ein entschuldigter Notstand (§35 StGB)?	Jedermannsrechte	1) Wer in einer gegenwärtigen, nicht anders abwendbaren Gefahr für Leben, Leib oder Freiheit eine rechtswidrige Tat begeht, um die Gefahr von sich, einem Angehörigen oder einer anderen ihm nahestehenden Person abzuwenden, handelt ohne Schuld. Dies gilt nicht, soweit dem Täter nach den Umständen, namentlich weil er die Gefahr selbst verursacht hat oder weil er in einem besonderen Rechtsverhältnis stand, zugemutet werden konnte, die Gefahr hinzunehmen. Es kann jedoch die Strafe nach § 49 StGB Abs. 1 gemildert werden, wenn der Täter nicht mit Rücksicht auf ein besonderes Rechtsverhältnis die Gefahr hinzunehmen hatte.; 2) Nimmt der Täter bei Begehung der Tat irrig Umstände an, welche ihn nach Absatz 1 entschuldigen würden, so wird er nur dann bestraft, wenn er den Irrtum vermeiden konnte. Die Strafe ist nach § 49 StGB Abs. 1 zu mildern.	Jedermannsrechte	40,23,2	20,45,18
100	Was ist eine putative Notwehr (irrige Notwehr)?	Jedermannsrechte	Die Putativnotwehr ist ein Fall des Erlaubnistatbestandsirrtums (ETBI) und keine im Gesetz ausdrücklich geregelte Normenkombination, sondern ein juristisch konstruierter Anwendungsfall. Sie beschreibt die Situation, in der der Täter irrtümlich annimmt, er befinde sich in einer Notwehrlage (§ 17 StGB Verbotsirrtum + § 32 StGB Notwehr), obwohl objektiv kein gegenwärtiger, rechtswidriger Angriff vorliegt. Sie kann aufgrund der falschen Wahrnehmung (z.B. in der Dunkelheit) oder Fehlinterpretation von Zeichen/Verhalten, eines Irrtums über den Kausalverlauf, einer Täuschung durch Dritte oder der Unkenntnis des Sachverhalts (Mangel an Informationen) passieren. Sie wird nach den Grundsätzen des Erlaubnistatbestandsirrtums behandelt. Der Vorsatz entfällt (fehlender Unrechtsvorsatz). War der Irrtum unvermeidbar: Der Täter ist straffrei wegen des Vorsatzdelikts (z.B. vorsätzliche Körperverletzung).	Jedermannsrechte	40,23,2	19,52,17
100	Was ist ein Verbotsirrtum (§17 StGB)?	Jedermannsrechte	Fehlt dem Täter bei Begehung der Tat die Einsicht oder Unrecht zu tun so handelt er ohne Schuld wenn er diesen Irrtum nicht vermeiden konnte. Konnte der Täter den Irrtum vermeiden so kann die Strafe nach § 49 Abs. 1 gemildert werden.	Jedermannsrechte	40,18,2	40,22,10
100	Was sind die besondere gesetzliche Milderungsgründe (§49 StGB)?	Jedermannsrechte	1) Ist eine Milderung nach dieser Vorschrift vorgeschrieben oder zugelassen so gilt für die Milderung folgendes:;1a) An die Stelle von lebenslanger Freiheitsstrafe tritt Freiheitsstrafe nicht unter drei Jahren.;1b) Bei zeitiger Freiheitsstrafe darf höchstens auf drei Viertel des angedrohten Höchstmaßes erkannt werden. Bei Geldstrafe gilt dasselbe für die Höchstzahl der Tagessätze.;1c) Das erhöhte Mindestmaß einer Freiheitsstrafe ermäßigt sich; im Falle eines Mindestmaßes von 10 oder; 5Jahren auf 2 Jahre oder im Falle eines Mindestmaßes von 3 oder; 2 Jahren auf 6 Monate oder im Falle eines Mindestmaßes von 1 Jahr auf 3 Monate im übrigen auf das gesetzliche Mindestmaß.;2) Darf das Gericht nach einem Gesetz (das auf diese Vorschrift verweist) die Strafe nach seinem Ermessen mildern so kann es bis zum gesetzlichen Mindestmaß der angedrohten Strafe herabgehen oder statt auf Freiheitsstrafe auf Geldstrafe erkennen.	Jedermannsrechte	40,15,4	18,45,20
100	"Was ist eine ""drohende Gefahr""?"	Jedermannsrechte	"Eine drohende Gefahr:; Eine ""drohende Gefahr"" liegt vor, wenn:; a) Im Einzelfall bestimmte Tatsachen die Annahme rechtfertigen, dass; b) in absehbarer Zeit; c) Angriffe von erheblicher Intensität oder Auswirkung; d) auf ein bedeutendes Rechtsgut zu erwarten sind.; Die ""drohende Gefahr"" und der Erlaubnistatbestandsirrtum (§ 17 StGB Verbotsirrtum, der ETBI ist die § 16 StGB-Analogie) hängen nur indirekt zusammen:; 1) Polizeiliches Handeln bei (vermeintlicher) Gefahr: Ein Polizist greift ein (z.B. Freiheitsentzug), weil er das Vorliegen einer drohenden Gefahr annimmt.; 2) Irrtum: Es stellt sich später heraus, dass die Tatsachen für die Annahme einer drohenden Gefahr nicht vorlagen (z.B. die Person war doch kein Gefährder), und der Polizist unterliegt einem Erlaubnistatbestandsirrtum (ETBI).; 3) Folge im Strafrecht: Der Eingriff (z.B. Körperverletzung oder Freiheitsberaubung) wäre dann objektiv rechtswidrig. Die Strafbarkeit des Polizisten wegen eines Vorsatzdelikts wird jedoch ausgeschlossen, wenn der Irrtum unvermeidbar war (Folge des ETBI).; Wichtig: § 17 StGB regelt den Verbotsirrtum (Irrtum über die Rechtswidrigkeit). Der Irrtum über die Fakten einer Rechtfertigungslage (wie die Putativnotwehr bzw. der Irrtum über die ""drohende Gefahr"") ist der Erlaubnistatbestandsirrtum (ETBI) und wird analog § 16 Abs. 1 S. 1 StGB behandelt."	Jedermannsrechte	40,15,2	14,59,22
100	Was ist eine Notwehr/Nothilfe (§227 BGB)?	Jedermannsrechte	Notwehr (§ 227 Abs. 1 BGB) liegt vor, wenn jemand eine gegenwärtige, rechtswidrige Einwirkung (einen Angriff) auf sich oder sein Eigentum abwehrt und dabei dem Angreifer Schaden zufügt; Die Handlung muss zur Abwehr erforderlich sein; 1) Eine durch Notwehr gebotene Handlung ist nicht widerrechtlich; 2) Notwehr ist diejenige Verteidigung, welche erforderlich ist, um einen gegenwärtigen, rechtswidrigen Angriff von sich oder einem anderen abzuwenden; Nothilfe ist die Notwehr zugunsten eines Dritten (entspricht der Notwehr, nur dass die Rechtsgüter des Dritten geschützt werden); Die Vorschrift rechtfertigt die Tat zivilrechtlich, sodass der Handelnde keinen Schadensersatz leisten muss, da er nicht rechtswidrig handelt; Die Voraussetzungen sind im Wesentlichen mit der strafrechtlichen Notwehr (§ 32 StGB) vergleichbar; Der Verteidigungsnotstand nach § 228 BGB erlaubt es, eine drohende Rechtsgutsverletzung durch eine von einer Sache oder einem Tier ausgehende Gefahr abzuwehren, ohne sich schadensersatzpflichtig zu machen; Notwehr (§ 227 BGB) gestattet die erforderliche Abwehr eines gegenwärtigen rechtswidrigen Angriffs (der von einem Menschen ausgeht) auf die eigene Person oder das eigene Eigentum-	Jedermannsrechte	40,13,3	15,56,21
100	Was ist ein defensiver Notstand (§228 BGB)?	Jedermannsrechte	Ein defensiver Notstand (§ 228 BGB): Wer eine fremde Sache beschädigt oder zerstört, um eine durch sie drohende Gefahr von sich oder einem anderen abzuwenden, handelt nicht widerrechtlich, wenn die Beschädigung oder die Zerstörung zur Abwendung der Gefahr erforderlich ist und der Schaden nicht außer Verhältnis zu der Gefahr steht. Hat der Handelnde die Gefahr verschuldet, so ist er zum Schadensersatz verpflichtet. Die Tat ist nicht widerrechtlich, wenn der drohende Schaden unverhältnismäßig größer ist als der durch die Notstandshandlung angerichtete Schaden.	Jedermannsrechte	40,21,2	25,36,15
100	Was ist eine allgemeine Selbsthilfe (§229 BGB)?	Jedermannsrechte	"Hier geht es um Menschen! Die allgemeine Selbsthilfe ist Privatrecht: Wer zum Zwecke der Selbsthilfe eine Sache wegnimmt, zerstört oder beschädigt, oder wer zum Zwecke der Selbsthilfe einen Verpflichteten (ab 7 Lebensjahren), welcher der Flucht verdächtig ist, festnimmt, oder den Widerstand des Verpflichteten gegen eine Handlung, die dieser zu dulden verpflichtet ist, beseitigt, handelt nicht widerrechtlich, wenn obrigkeitliche Hilfe nicht rechtzeitig zu erlangen ist und ohne sofortiges Eingreifen die Gefahr besteht, dass die Verwirklichung des Anspruchs vereitelt oder wesentlich erschwert wird.; Wichtige Schlüsselwörter für die Anwendung der ""Selbsthilfe"":; 1) wenn ein Fremder (deine) Sache wegnimmt, zerstört oder beschädigt; 2) der Verpflichtete den Verdächtigen/Täter festnimmt und dessen Widerstand beseitigt; Gilt für Personen ab 7 Jahren allgemein:; * Offensichtliche Waffe wegnehmen; * NICHT durchsuchen; * ""Mildestes-Mittel""-Prinzip; Nach der Anwendung von Selbsthilfe in der Konfliktsituation werden immer und für jeden 4 Punkte richterlich geprüft:; 1) Tatbestand; 2) Rechtswidrigkeit; 3) Schuld; 4) Verfahrensvoraussetzung"	Jedermannsrechte	40,23,2	14,50,22
100	Was ist eine Selbsthilfe des Besitzers (§859 BGB)?	Jedermannsrechte	Die Selbsthilfe des Besitzers ist ein zivilrechtliches Selbsthilferecht, das in § 859 BGB geregelt ist. Sie gestattet dem Besitzer (nicht dem Eigentümer!), sich bei einem fehlerhaften Besitzentzug oder einer Besitzstörung unmittelbar mit Gewalt gegen den Störer zur Wehr zu setzen, um den Besitz zu verteidigen oder wiederzuerlangen.	Jedermannsrechte	40,24,2	34,26,12
100	Was ist eine Selbsthilfe des Besitzers (§860 BGB)?	Jedermannsrechte	Die Selbsthilfe des Besitzers nach § 860 BGB ist ein besonderes zivilrechtliches Selbsthilferecht, das dem Hauswirt oder dem Inhaber einer Gewalt über eine Sache (z.B. Hotelier, Wirt) zusteht. Es erlaubt diesen Personen, sich Besitzstörungen oder Besitzentziehungen gegenüber Dritten zu erwehren, die sich im Rahmen des Haus- oder Wirtschaftsbetriebes aufhalten.	Jedermannsrechte	40,24,2	32,29,12
100	Was ist ein aggressiver Notstand (§904 BGB)?	Jedermannsrechte	Der aggressive Notstand §904 BGB berechtigt den Eigentümer (eine Sache (oder deren Benutzung) zu beschädigen oder zu zerstören) um eine gegenwärtige Gefahr abzuwenden die von dieser Sache selbst ausgeht (z.B. ein morscher Baum droht auf ein Haus zu stürzen). Wichtig ist dass der drohende Schaden im Verhältnis zu dem durch die Handlung verursachten Schaden unverhältnismäßig groß sein muss. Der Notstand Handelnde ist in diesem Fall zivilrechtlich gerechtfertigt und muss keinen Schadensersatz leisten.	Jedermannsrechte	40,21,2	27,35,14
100	Was ist eine vorläufige Festnahme (§127 StPO)?	Jedermannsrechte	"Hier geht es um die Sache! Die vorläufige Festnahme nach §127 Abs. 1 StPO ist ein Jedermannsrecht (das unter bestimmten Voraussetzungen jeder Person (nicht nur Polizeibeamten: Abs. 2) gestattet) eine andere Person (ab 14 Altesjahr) festzuhalten wenn diese auf frischer Tat betroffen oder verfolgt wird und dringend der Flucht verdächtig ist oder ihre Identität nicht sofort festgestellt werden kann. ""Auf frischer Tat betroffen"" bedeutet dass die Person während oder unmittelbar nach der Begehung einer rechtswidrigen Tat (unabhängig von der Schwere) am Tatort oder in unmittelbarer Nähe wahrgenommen wird. Die Maßnahme ist ultima ratio und dient der Sicherung des Strafverfahrens. Die festgenommene Person ist unverzüglich der Polizei zu übergeben welche dann über die weitere richterliche Vorführung entscheidet. Die vorläufige Festnahme ist ein Eingriff in die Freiheit und muss stets verhältnismäßig sein.; Wichtige Wortpaaren für Anwendung der ""vorläufige Festnahme"":;1) du bist betrofen (sihst gerade ein Tat) oder 2) Täter ist verfolgt (du hast den Tat nicht gesehen und vedächtigts den Flüchtliger);3) Person ist Fluchtverdächtigt oder 4) Identität des Fremdes ist nich fesgestellt"	Jedermannsrechte	40,22,2	16,61,19
